timestamp,config,counter,flag,intervention,red,green,blue,osr_c,v_c,current,pol_1,pol_2,osr_angle_1,osr_angle_2,v_angle_1,v_angle_2,angle_1,angle_2,ir_1,vis_1,ir_2,vis_2,ir_3,vis_3,l_11,l_12,l_21,l_22,l_31,l_32,diode_ir_1,diode_vis_1,diode_ir_2,diode_vis_2,diode_ir_3,diode_vis_3,t_ir_1,t_vis_1,t_ir_2,t_vis_2,t_ir_3,t_vis_3,camera,v_board,v_reg
153058.834372131,standard,0.0,50.0,1.0,7.0,61.0,17.0,1.0,5.0,71.0,9.0,20.024999618530273,1.0,1.0,5.0,5.0,518.0,538.0,4837.0,603.0,764.0,241.0,249.0,70.0,30.0,99.0,24.0,108.0,116.0,105.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,708.0
153059.238001682,standard,1.0,50.0,1.0,41.0,11.0,22.0,1.0,5.0,66.0,-7.987499713897705,11.02500057220459,1.0,1.0,5.0,5.0,496.0,527.0,5203.0,465.0,773.0,143.0,210.0,37.0,165.0,16.0,18.0,169.0,137.0,161.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,846.0
153059.649391764,standard,2.0,50.0,1.0,9.0,31.0,58.0,1.0,5.0,63.0,13.049999237060547,4.949999809265137,1.0,1.0,5.0,5.0,524.0,519.0,4074.0,1405.0,869.0,431.0,244.0,121.0,15.0,35.0,29.0,107.0,85.0,76.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,899.0
153060.167634707,standard,3.0,50.0,1.0,22.0,66.0,82.0,1.0,5.0,71.0,-6.974999904632568,-14.96250057220459,1.0,1.0,5.0,5.0,496.0,491.0,11163.0,2637.0,1444.0,732.0,609.0,252.0,39.0,169.0,46.0,32.0,82.0,170.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,914.0
153060.513557919,standard,4.0,50.0,1.0,85.0,23.0,50.0,1.0,5.0,76.0,5.962499618530273,-9.0,1.0,1.0,5.0,5.0,513.0,497.0,14649.0,1796.0,1758.0,402.0,655.0,134.0,38.0,31.0,48.0,0.0,99.0,66.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,939.0
153060.794264055,standard,5.0,50.0,1.0,21.0,38.0,82.0,1.0,5.0,79.0,0.0,-13.949999809265137,1.0,1.0,5.0,5.0,507.0,492.0,8904.0,2152.0,1423.0,731.0,300.0,159.0,71.0,13.0,101.0,129.0,27.0,147.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,956.0
153061.18111659,standard,6.0,50.0,1.0,82.0,23.0,5.0,1.0,5.0,70.0,-12.037500381469727,-2.0250000953674316,1.0,1.0,5.0,5.0,490.0,507.0,13926.0,821.0,1973.0,224.0,545.0,67.0,31.0,4.0,57.0,128.0,37.0,102.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,954.0
153061.609392239,standard,7.0,50.0,1.0,27.0,18.0,64.0,1.0,5.0,71.0,12.037500381469727,-6.974999904632568,1.0,1.0,5.0,5.0,523.0,502.0,5352.0,1458.0,1055.0,513.0,208.0,103.0,140.0,119.0,167.0,149.0,162.0,79.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1022.0,951.0
153062.086404558,standard,8.0,50.0,1.0,40.0,81.0,24.0,1.0,5.0,75.0,22.94999885559082,16.987499237060547,1.0,1.0,5.0,5.0,539.0,534.0,11735.0,1399.0,1577.0,369.0,481.0,111.0,122.0,117.0,80.0,43.0,89.0,157.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,945.0
153062.735638535,standard,9.0,50.0,1.0,65.0,16.0,64.0,1.0,5.0,75.0,-5.962499618530273,-10.012499809265137,1.0,1.0,5.0,5.0,499.0,498.0,12289.0,1932.0,2074.0,574.0,480.0,132.0,30.0,92.0,139.0,119.0,55.0,41.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,928.0
153063.03463247,standard,10.0,50.0,1.0,16.0,48.0,75.0,1.0,5.0,78.0,5.962499618530273,-11.02500057220459,1.0,1.0,5.0,5.0,514.0,496.0,8588.0,1741.0,1098.0,629.0,467.0,193.0,72.0,72.0,1.0,140.0,51.0,65.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,951.0
153063.56308574,standard,11.0,50.0,1.0,7.0,61.0,40.0,1.0,5.0,66.0,15.97499942779541,20.024999618530273,1.0,1.0,5.0,5.0,528.0,538.0,6846.0,1660.0,1181.0,462.0,415.0,142.0,136.0,68.0,20.0,163.0,46.0,78.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,941.0
153063.780105627,standard,12.0,50.0,1.0,71.0,19.0,14.0,1.0,5.0,75.0,19.012500762939453,20.024999618530273,1.0,1.0,5.0,5.0,533.0,539.0,9689.0,711.0,1624.0,220.0,515.0,66.0,98.0,144.0,53.0,154.0,126.0,114.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,964.0
153064.054487947,standard,13.0,50.0,1.0,76.0,84.0,18.0,1.0,5.0,90.0,21.037500381469727,12.037500381469727,1.0,1.0,5.0,5.0,536.0,529.0,17600.0,1841.0,2157.0,431.0,780.0,158.0,94.0,79.0,61.0,99.0,120.0,137.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,968.0
153064.45994124,standard,14.0,50.0,1.0,28.0,54.0,46.0,1.0,5.0,64.0,0.0,6.974999904632568,1.0,1.0,5.0,5.0,507.0,522.0,9214.0,1296.0,1334.0,465.0,461.0,147.0,125.0,97.0,159.0,52.0,26.0,134.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,959.0
153064.840909149,standard,15.0,50.0,1.0,47.0,54.0,41.0,1.0,5.0,79.0,2.0250000953674316,-13.949999809265137,1.0,1.0,5.0,5.0,509.0,492.0,11543.0,1444.0,1630.0,403.0,514.0,135.0,160.0,71.0,158.0,12.0,12.0,44.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1022.0,957.0
153065.189054633,standard,16.0,50.0,1.0,8.0,15.0,3.0,1.0,5.0,64.0,-2.0250000953674316,1.0125000476837158,1.0,1.0,5.0,5.0,504.0,512.0,608.0,103.0,106.0,16.0,36.0,8.0,35.0,137.0,72.0,9.0,38.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,959.0
153065.578172045,standard,17.0,50.0,1.0,79.0,72.0,29.0,1.0,5.0,83.0,20.024999618530273,-1.0125000476837158,1.0,1.0,5.0,5.0,534.0,510.0,17751.0,1639.0,2365.0,436.0,701.0,149.0,61.0,112.0,115.0,32.0,77.0,153.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,957.0
153065.850392065,standard,18.0,50.0,1.0,6.0,29.0,74.0,1.0,5.0,78.0,22.94999885559082,-7.987499713897705,1.0,1.0,5.0,5.0,539.0,501.0,6160.0,1498.0,870.0,547.0,184.0,103.0,36.0,150.0,37.0,66.0,17.0,15.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,964.0
153066.13925998,standard,19.0,50.0,1.0,23.0,17.0,81.0,1.0,5.0,77.0,12.037500381469727,-9.0,1.0,1.0,5.0,5.0,523.0,499.0,6273.0,1746.0,964.0,594.0,273.0,145.0,42.0,21.0,45.0,60.0,95.0,122.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,968.0
153066.43827501,standard,20.0,50.0,1.0,66.0,54.0,45.0,1.0,5.0,75.0,4.050000190734863,-4.050000190734863,1.0,1.0,5.0,5.0,513.0,504.0,12398.0,1656.0,2266.0,560.0,723.0,165.0,82.0,99.0,101.0,29.0,169.0,143.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1023.0,968.0
