timestamp,config,counter,flag,intervention,red,green,blue,osr_c,v_c,current,pol_1,pol_2,osr_angle_1,osr_angle_2,v_angle_1,v_angle_2,angle_1,angle_2,ir_1,vis_1,ir_2,vis_2,ir_3,vis_3,l_11,l_12,l_21,l_22,l_31,l_32,diode_ir_1,diode_vis_1,diode_ir_2,diode_vis_2,diode_ir_3,diode_vis_3,t_ir_1,t_vis_1,t_ir_2,t_vis_2,t_ir_3,t_vis_3,camera,v_board,v_reg
151834.685692994,standard,0.0,47.0,1.0,21.0,82.0,4.0,1.0,5.0,67.0,23.962501525878906,22.94999885559082,1.0,1.0,5.0,5.0,540.0,542.0,7417.0,1559.0,1095.0,305.0,176.0,94.0,103.0,43.0,110.0,53.0,156.0,84.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,708.0
151835.009341018,standard,1.0,47.0,1.0,21.0,55.0,77.0,1.0,5.0,73.0,9.0,23.962501525878906,1.0,1.0,5.0,5.0,519.0,543.0,8731.0,3985.0,1604.0,705.0,216.0,146.0,137.0,96.0,81.0,54.0,27.0,46.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,852.0
151835.373809164,standard,2.0,47.0,1.0,80.0,20.0,74.0,1.0,5.0,71.0,22.05000114440918,15.97499942779541,1.0,1.0,5.0,5.0,537.0,534.0,13473.0,3345.0,2494.0,649.0,339.0,200.0,127.0,6.0,3.0,58.0,38.0,44.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,906.0
151835.762816618,standard,3.0,47.0,1.0,67.0,59.0,55.0,1.0,5.0,82.0,0.0,13.949999809265137,1.0,1.0,5.0,5.0,507.0,530.0,13719.0,4146.0,2525.0,650.0,361.0,207.0,43.0,55.0,104.0,101.0,118.0,43.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,931.0
151836.037344513,standard,4.0,47.0,1.0,47.0,45.0,30.0,1.0,5.0,71.0,-10.012499809265137,13.949999809265137,1.0,1.0,5.0,5.0,493.0,530.0,6645.0,1583.0,1545.0,365.0,193.0,86.0,122.0,94.0,2.0,106.0,124.0,95.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,953.0
151836.557491834,standard,5.0,47.0,1.0,43.0,72.0,48.0,1.0,5.0,68.0,14.96250057220459,-1.0125000476837158,1.0,1.0,5.0,5.0,527.0,509.0,15135.0,3993.0,1605.0,462.0,267.0,163.0,73.0,6.0,148.0,25.0,21.0,91.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,941.0
151836.79026464,standard,6.0,47.0,1.0,21.0,66.0,27.0,1.0,5.0,75.0,11.02500057220459,-2.0250000953674316,1.0,1.0,5.0,5.0,521.0,509.0,6184.0,1946.0,1035.0,363.0,167.0,86.0,62.0,144.0,75.0,142.0,125.0,79.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,961.0
151837.159549169,standard,7.0,47.0,1.0,15.0,56.0,68.0,1.0,5.0,76.0,-3.0375001430511475,-10.012499809265137,1.0,1.0,5.0,5.0,502.0,497.0,8428.0,3244.0,1019.0,503.0,165.0,162.0,115.0,138.0,13.0,36.0,20.0,48.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,959.0
151837.442192037,standard,8.0,47.0,1.0,31.0,61.0,23.0,1.0,5.0,71.0,-13.049999237060547,-9.0,1.0,1.0,5.0,5.0,489.0,497.0,9015.0,2025.0,1111.0,292.0,144.0,76.0,125.0,127.0,76.0,29.0,16.0,167.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,965.0
151837.823082143,standard,9.0,47.0,1.0,57.0,56.0,81.0,1.0,5.0,84.0,-11.02500057220459,12.037500381469727,1.0,1.0,5.0,5.0,491.0,527.0,15872.0,4899.0,2217.0,681.0,322.0,161.0,88.0,147.0,113.0,69.0,35.0,10.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,960.0
151838.122063845,standard,10.0,47.0,1.0,60.0,13.0,17.0,1.0,5.0,65.0,0.0,13.949999809265137,1.0,1.0,5.0,5.0,506.0,530.0,8961.0,1172.0,1235.0,180.0,177.0,53.0,135.0,59.0,141.0,82.0,137.0,44.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,964.0
151838.486588719,standard,11.0,47.0,1.0,23.0,58.0,59.0,1.0,5.0,71.0,18.0,11.02500057220459,1.0,1.0,5.0,5.0,531.0,527.0,9550.0,3322.0,1512.0,594.0,238.0,186.0,50.0,31.0,153.0,70.0,17.0,96.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,961.0
151838.81836131,standard,12.0,47.0,1.0,9.0,78.0,24.0,1.0,5.0,70.0,22.05000114440918,-2.0250000953674316,1.0,1.0,5.0,5.0,537.0,509.0,7646.0,2346.0,994.0,302.0,130.0,97.0,22.0,27.0,97.0,87.0,6.0,99.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,962.0
151839.172441754,standard,13.0,47.0,1.0,17.0,15.0,16.0,1.0,5.0,63.0,13.049999237060547,9.0,1.0,1.0,5.0,5.0,525.0,523.0,1686.0,509.0,324.0,85.0,47.0,17.0,27.0,19.0,108.0,4.0,6.0,105.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,961.0
151839.426368028,standard,14.0,47.0,1.0,3.0,23.0,55.0,1.0,5.0,66.0,14.96250057220459,3.0375001430511475,1.0,1.0,5.0,5.0,527.0,515.0,3146.0,1963.0,694.0,429.0,91.0,112.0,88.0,19.0,151.0,120.0,150.0,13.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,969.0
151839.690765842,standard,15.0,47.0,1.0,61.0,59.0,48.0,1.0,5.0,76.0,19.012500762939453,-2.0250000953674316,1.0,1.0,5.0,5.0,533.0,509.0,10139.0,2669.0,2218.0,571.0,283.0,125.0,81.0,21.0,3.0,158.0,103.0,8.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,971.0
151840.153584291,standard,16.0,47.0,1.0,55.0,52.0,51.0,1.0,5.0,78.0,-11.02500057220459,1.0125000476837158,1.0,1.0,5.0,5.0,491.0,511.0,12885.0,3663.0,2073.0,607.0,265.0,158.0,129.0,16.0,164.0,161.0,10.0,16.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,956.0
151840.600054458,standard,17.0,47.0,1.0,50.0,75.0,19.0,1.0,5.0,73.0,19.012500762939453,0.0,1.0,1.0,5.0,5.0,533.0,512.0,11585.0,2602.0,1637.0,311.0,239.0,115.0,75.0,42.0,148.0,147.0,96.0,80.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,951.0
151840.847941383,standard,18.0,47.0,1.0,27.0,75.0,22.0,1.0,5.0,79.0,22.05000114440918,4.050000190734863,1.0,1.0,5.0,5.0,536.0,515.0,7852.0,2246.0,1299.0,353.0,217.0,81.0,123.0,38.0,97.0,161.0,18.0,58.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,965.0
151841.216270189,standard,19.0,47.0,1.0,40.0,42.0,77.0,1.0,5.0,78.0,18.0,22.05000114440918,1.0,1.0,5.0,5.0,532.0,541.0,10398.0,4436.0,1817.0,684.0,292.0,219.0,117.0,30.0,160.0,161.0,49.0,63.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,961.0
151841.595264522,standard,20.0,47.0,1.0,1.0,77.0,50.0,1.0,5.0,72.0,5.962499618530273,11.02500057220459,1.0,1.0,5.0,5.0,516.0,527.0,10808.0,3996.0,1576.0,622.0,241.0,171.0,138.0,42.0,48.0,92.0,156.0,46.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,958.0
151842.115431039,standard,21.0,47.0,1.0,69.0,26.0,47.0,1.0,5.0,71.0,-13.949999809265137,-9.0,1.0,1.0,5.0,5.0,487.0,499.0,12552.0,2869.0,2029.0,449.0,291.0,146.0,106.0,132.0,68.0,20.0,127.0,116.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,945.0
151842.602438747,standard,22.0,47.0,1.0,81.0,11.0,12.0,1.0,5.0,74.0,16.987499237060547,-4.050000190734863,1.0,1.0,5.0,5.0,530.0,504.0,13055.0,1507.0,1878.0,223.0,224.0,53.0,43.0,89.0,84.0,105.0,170.0,142.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,943.0
151843.143490879,standard,23.0,47.0,1.0,37.0,48.0,62.0,1.0,5.0,81.0,-4.949999809265137,16.987499237060547,1.0,1.0,5.0,5.0,500.0,534.0,11198.0,4464.0,2040.0,636.0,278.0,150.0,87.0,154.0,140.0,117.0,63.0,47.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,938.0
151843.548976678,standard,24.0,47.0,1.0,50.0,15.0,3.0,1.0,5.0,68.0,-5.962499618530273,-7.987499713897705,1.0,1.0,5.0,5.0,499.0,500.0,6930.0,829.0,715.0,80.0,166.0,32.0,170.0,157.0,21.0,125.0,161.0,119.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,946.0
151844.003634257,standard,25.0,47.0,1.0,55.0,75.0,52.0,1.0,5.0,68.0,20.024999618530273,-2.0250000953674316,1.0,1.0,5.0,5.0,533.0,507.0,15085.0,3690.0,1937.0,644.0,296.0,192.0,132.0,152.0,28.0,9.0,98.0,63.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,946.0
151844.245277599,standard,26.0,47.0,1.0,56.0,20.0,48.0,1.0,5.0,69.0,22.94999885559082,1.0125000476837158,1.0,1.0,5.0,5.0,539.0,511.0,9357.0,2195.0,1681.0,448.0,176.0,86.0,52.0,146.0,141.0,57.0,81.0,96.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,963.0
151844.699900066,standard,27.0,47.0,1.0,49.0,54.0,33.0,1.0,5.0,81.0,-5.962499618530273,4.050000190734863,1.0,1.0,5.0,5.0,499.0,515.0,11182.0,2812.0,1579.0,400.0,224.0,140.0,155.0,141.0,88.0,59.0,117.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,953.0
151845.269250836,standard,28.0,47.0,1.0,20.0,24.0,58.0,1.0,5.0,70.0,22.94999885559082,-13.049999237060547,1.0,1.0,5.0,5.0,539.0,493.0,5848.0,2626.0,763.0,349.0,98.0,73.0,87.0,165.0,76.0,156.0,112.0,120.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,939.0
151845.715628995,standard,29.0,47.0,1.0,39.0,4.0,3.0,1.0,5.0,63.0,22.05000114440918,16.987499237060547,1.0,1.0,5.0,5.0,538.0,534.0,5497.0,592.0,711.0,65.0,102.0,14.0,31.0,0.0,113.0,94.0,133.0,129.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,943.0
151846.276823832,standard,30.0,47.0,1.0,46.0,18.0,59.0,1.0,5.0,76.0,4.050000190734863,-10.012499809265137,1.0,1.0,5.0,5.0,513.0,497.0,7927.0,2592.0,1465.0,492.0,164.0,124.0,41.0,18.0,87.0,93.0,57.0,149.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,936.0
151846.771205268,standard,31.0,47.0,1.0,29.0,75.0,74.0,1.0,5.0,87.0,4.050000190734863,14.96250057220459,1.0,1.0,5.0,5.0,512.0,531.0,11099.0,4529.0,1771.0,749.0,298.0,161.0,120.0,85.0,23.0,168.0,142.0,52.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,938.0
151847.067261039,standard,32.0,47.0,1.0,35.0,36.0,75.0,1.0,5.0,74.0,-6.974999904632568,13.049999237060547,1.0,1.0,5.0,5.0,497.0,530.0,11951.0,4361.0,1324.0,513.0,170.0,129.0,31.0,116.0,108.0,127.0,99.0,110.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,955.0
151847.325307714,standard,33.0,47.0,1.0,17.0,81.0,16.0,1.0,5.0,70.0,-10.012499809265137,18.0,1.0,1.0,5.0,5.0,493.0,535.0,7851.0,2172.0,1063.0,306.0,151.0,99.0,33.0,162.0,119.0,44.0,53.0,153.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,966.0
151847.730720845,standard,34.0,47.0,1.0,52.0,40.0,36.0,1.0,5.0,67.0,5.962499618530273,7.987499713897705,1.0,1.0,5.0,5.0,514.0,523.0,9906.0,2446.0,1589.0,353.0,250.0,97.0,11.0,24.0,27.0,127.0,28.0,8.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,958.0
151848.021518369,standard,35.0,47.0,1.0,48.0,40.0,0.0,1.0,5.0,70.0,0.0,2.0250000953674316,1.0,1.0,5.0,5.0,507.0,515.0,7644.0,1087.0,1071.0,183.0,193.0,48.0,160.0,128.0,92.0,2.0,83.0,130.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1022.0,964.0
151848.517158032,standard,36.0,47.0,1.0,34.0,83.0,73.0,1.0,5.0,80.0,14.96250057220459,23.962501525878906,1.0,1.0,5.0,5.0,527.0,543.0,15836.0,5523.0,1917.0,630.0,313.0,248.0,12.0,84.0,118.0,118.0,116.0,128.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,951.0
151849.13364313,standard,37.0,47.0,1.0,16.0,34.0,13.0,1.0,5.0,66.0,-4.050000190734863,-9.0,1.0,1.0,5.0,5.0,501.0,499.0,2871.0,742.0,497.0,127.0,93.0,46.0,44.0,102.0,119.0,70.0,44.0,34.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,934.0
151849.553448014,standard,38.0,47.0,1.0,54.0,77.0,2.0,1.0,5.0,78.0,-7.987499713897705,14.96250057220459,1.0,1.0,5.0,5.0,496.0,531.0,14129.0,2439.0,2051.0,392.0,273.0,121.0,102.0,26.0,34.0,78.0,49.0,138.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,944.0
151849.981369103,standard,39.0,47.0,1.0,40.0,25.0,58.0,1.0,5.0,74.0,-13.049999237060547,-9.0,1.0,1.0,5.0,5.0,488.0,498.0,9285.0,3408.0,1330.0,505.0,231.0,121.0,29.0,146.0,52.0,82.0,148.0,94.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,947.0
151850.409484157,standard,40.0,47.0,1.0,42.0,49.0,44.0,1.0,5.0,88.0,3.0375001430511475,4.050000190734863,1.0,1.0,5.0,5.0,510.0,515.0,11445.0,3401.0,1233.0,420.0,269.0,159.0,16.0,124.0,86.0,14.0,51.0,168.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,948.0
151850.757627956,standard,41.0,47.0,1.0,61.0,49.0,72.0,1.0,5.0,90.0,-12.037500381469727,7.987499713897705,1.0,1.0,5.0,5.0,490.0,522.0,16261.0,4448.0,2489.0,748.0,293.0,196.0,34.0,97.0,33.0,17.0,0.0,153.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1023.0,955.0
