timestamp,config,counter,flag,intervention,red,green,blue,osr_c,v_c,current,pol_1,pol_2,osr_angle_1,osr_angle_2,v_angle_1,v_angle_2,angle_1,angle_2,ir_1,vis_1,ir_2,vis_2,ir_3,vis_3,l_11,l_12,l_21,l_22,l_31,l_32,diode_ir_1,diode_vis_1,diode_ir_2,diode_vis_2,diode_ir_3,diode_vis_3,t_ir_1,t_vis_1,t_ir_2,t_vis_2,t_ir_3,t_vis_3,camera,v_board,v_reg
154280.29101328,standard,0.0,53.0,1.0,3.0,76.0,13.0,1.0,5.0,73.0,6.974999904632568,13.049999237060547,1.0,1.0,5.0,5.0,517.0,528.0,7043.0,2004.0,876.0,129.0,334.0,103.0,75.0,80.0,97.0,139.0,39.0,108.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,708.0
154280.694282497,standard,1.0,53.0,1.0,44.0,17.0,51.0,1.0,5.0,76.0,-13.049999237060547,6.974999904632568,1.0,1.0,5.0,5.0,490.0,522.0,7969.0,2192.0,1126.0,177.0,290.0,96.0,56.0,68.0,65.0,13.0,57.0,111.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,847.0
154281.03429088,standard,2.0,53.0,1.0,67.0,36.0,61.0,1.0,5.0,80.0,-2.0250000953674316,13.949999809265137,1.0,1.0,5.0,5.0,503.0,530.0,14272.0,3648.0,2129.0,286.0,698.0,165.0,67.0,73.0,115.0,160.0,17.0,124.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,907.0
154281.43769889,standard,3.0,53.0,1.0,22.0,62.0,11.0,1.0,5.0,66.0,1.0125000476837158,-9.0,1.0,1.0,5.0,5.0,509.0,499.0,6928.0,1814.0,857.0,116.0,325.0,81.0,53.0,119.0,57.0,77.0,6.0,97.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,929.0
154281.841159236,standard,4.0,53.0,1.0,69.0,60.0,63.0,1.0,5.0,82.0,0.0,15.97499942779541,1.0,1.0,5.0,5.0,508.0,533.0,19018.0,4973.0,2512.0,326.0,712.0,174.0,135.0,38.0,45.0,51.0,46.0,82.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,941.0
154282.154478522,standard,5.0,53.0,1.0,43.0,42.0,35.0,1.0,5.0,77.0,2.0250000953674316,3.0375001430511475,1.0,1.0,5.0,5.0,511.0,517.0,8659.0,2228.0,1401.0,183.0,456.0,115.0,19.0,61.0,63.0,94.0,4.0,156.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,954.0
154282.525144323,standard,6.0,53.0,1.0,48.0,52.0,16.0,1.0,5.0,77.0,7.987499713897705,-13.049999237060547,1.0,1.0,5.0,5.0,518.0,493.0,11384.0,2165.0,1251.0,130.0,428.0,79.0,40.0,92.0,94.0,64.0,94.0,24.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,955.0
154282.89791211,standard,7.0,53.0,1.0,3.0,39.0,26.0,1.0,5.0,66.0,14.96250057220459,2.0250000953674316,1.0,1.0,5.0,5.0,528.0,513.0,3284.0,1184.0,541.0,98.0,156.0,54.0,47.0,132.0,113.0,153.0,10.0,134.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,955.0
154283.202894383,standard,8.0,53.0,1.0,66.0,76.0,41.0,1.0,5.0,77.0,21.037500381469727,10.012499809265137,1.0,1.0,5.0,5.0,537.0,525.0,19880.0,4667.0,2103.0,251.0,529.0,137.0,134.0,30.0,61.0,114.0,77.0,129.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,961.0
154283.49785826,standard,9.0,53.0,1.0,1.0,31.0,36.0,1.0,5.0,72.0,15.97499942779541,2.0250000953674316,1.0,1.0,5.0,5.0,532.0,515.0,2632.0,1196.0,504.0,86.0,134.0,61.0,49.0,18.0,120.0,31.0,142.0,119.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,965.0
154284.005958793,standard,10.0,53.0,1.0,44.0,14.0,55.0,1.0,5.0,75.0,-13.949999809265137,11.02500057220459,1.0,1.0,5.0,5.0,489.0,526.0,7809.0,2383.0,1157.0,214.0,354.0,109.0,41.0,139.0,47.0,152.0,48.0,130.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,949.0
154284.564914505,standard,11.0,53.0,1.0,85.0,24.0,40.0,1.0,5.0,85.0,20.024999618530273,22.05000114440918,1.0,1.0,5.0,5.0,536.0,541.0,12770.0,2647.0,2358.0,223.0,635.0,120.0,62.0,109.0,126.0,106.0,96.0,21.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,938.0
154284.976487214,standard,12.0,53.0,1.0,31.0,60.0,55.0,1.0,5.0,78.0,12.037500381469727,3.0375001430511475,1.0,1.0,5.0,5.0,526.0,516.0,9243.0,3823.0,1430.0,247.0,506.0,166.0,143.0,33.0,22.0,1.0,118.0,54.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,946.0
154285.246749418,standard,13.0,53.0,1.0,40.0,18.0,13.0,1.0,5.0,65.0,14.96250057220459,10.012499809265137,1.0,1.0,5.0,5.0,528.0,525.0,6489.0,1066.0,641.0,61.0,201.0,31.0,73.0,72.0,82.0,106.0,10.0,30.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,961.0
154285.642007742,standard,14.0,53.0,1.0,41.0,74.0,39.0,1.0,5.0,76.0,13.049999237060547,-13.049999237060547,1.0,1.0,5.0,5.0,527.0,493.0,13374.0,3634.0,1746.0,216.0,398.0,109.0,0.0,87.0,100.0,70.0,73.0,131.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,957.0
154286.002667714,standard,15.0,53.0,1.0,35.0,38.0,5.0,1.0,5.0,69.0,-3.0375001430511475,-7.987499713897705,1.0,1.0,5.0,5.0,504.0,499.0,5428.0,902.0,994.0,80.0,294.0,51.0,152.0,78.0,114.0,14.0,38.0,81.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,958.0
154286.422241156,standard,16.0,53.0,1.0,71.0,50.0,57.0,1.0,5.0,84.0,15.97499942779541,1.0125000476837158,1.0,1.0,5.0,5.0,530.0,512.0,15581.0,4289.0,2923.0,343.0,566.0,161.0,52.0,61.0,64.0,56.0,46.0,80.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,953.0
154286.840079737,standard,17.0,53.0,1.0,80.0,51.0,9.0,1.0,5.0,76.0,3.0375001430511475,-13.949999809265137,1.0,1.0,5.0,5.0,513.0,491.0,14586.0,2265.0,1928.0,158.0,606.0,86.0,81.0,29.0,36.0,138.0,124.0,143.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,951.0
154287.235235579,standard,18.0,53.0,1.0,16.0,77.0,76.0,1.0,5.0,89.0,-4.050000190734863,4.050000190734863,1.0,1.0,5.0,5.0,503.0,516.0,12437.0,4881.0,1276.0,351.0,500.0,207.0,117.0,36.0,107.0,16.0,72.0,50.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,953.0
154287.491159481,standard,19.0,53.0,1.0,72.0,52.0,46.0,1.0,5.0,83.0,-4.949999809265137,11.02500057220459,1.0,1.0,5.0,5.0,501.0,526.0,17680.0,3788.0,2617.0,284.0,545.0,144.0,76.0,62.0,140.0,55.0,95.0,163.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,965.0
154287.778075782,standard,20.0,53.0,1.0,24.0,35.0,38.0,1.0,5.0,81.0,-3.0375001430511475,1.0125000476837158,1.0,1.0,5.0,5.0,504.0,514.0,5882.0,2162.0,955.0,158.0,235.0,79.0,137.0,71.0,15.0,24.0,120.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1023.0,968.0
